2.697694978392106702e-01,6.795061463563121240e-01,1.490598417897145422e-01,5.918539906879131118e-01,2.988081923103054205e-01,8.633703904065848089e-02,9.496757256025706306e-01,3.641081676196500361e-01,3.251526262695980662e-02,4.099178394152802607e-01,5.668181578646239727e-01,1.685815595641110276e-01,2.455908584848808252e-01,7.146191102325374356e-01,2.647988088862373024e-01,4.727852421189330245e-01,3.026059660787528971e-01,7.456673577960644117e-01,6.886559939977550115e-01,3.584847492336464825e-01,5.479543316651385165e-01,6.963428008522885015e-01,5.194532440169711274e-01,7.912496289472029654e-01,8.714742809512525668e-01,3.978287068042359875e-01,8.826795880289387553e-01,7.199141968912138312e-01,8.331292367807168198e-01,4.586989015500246847e-01,6.518184758382247201e-01,1.337422689485031624e-01,5.379281846705933345e-01,3.140166438498287471e-01,6.150881041135333183e-01,2.959702866594681181e-01,8.194582950555766576e-01,7.123916219888027923e-01,2.106157847827183627e-02,4.973716670747483359e-01,5.719639529038916814e-01,5.645642834334217985e-01,7.452895473790791536e-01,7.730201119027941825e-01,6.511282715482802352e-01,9.425904066426442629e-01,7.272823597939636064e-01,7.114610070948662601e-01,7.637912698023854308e-01,5.556714990814296540e-01,3.293542929215520498e-01,7.201289335043047357e-01,7.016612017133920798e-01,9.624307195816187432e-01,2.670749461975153727e-01,4.337805910440570845e-01,8.042561303832579389e-01,8.140107460452697952e-01,8.602615772574582209e-01,9.876894922520862430e-03,2.138589125591028317e-02,7.289636361948275134e-01,5.954215336674520964e-01,5.998613037304504347e-01,5.883906062714272522e-01,4.129504815942028895e-01,2.092476719364220195e-01,7.039418740131631047e-02,7.367151283707279452e-01,7.609279652413822870e-01,9.519144652665026962e-01,7.228262419389196447e-01,7.714874466299660449e-01,6.839176720643935781e-02,4.635661227729063194e-01,2.778884177501770303e-01,2.651841939715238183e-03,3.331808600919220487e-01,2.327072589281607984e-01,7.376789166027708511e-01,7.805349734528632677e-02,8.534080478678220949e-01,1.366694911983523664e-02,7.380302352381945541e-01,2.573112516249753678e-02,5.014294492001668546e-01,9.194861764988955244e-01,8.665442657338068289e-01,1.685578313818855145e-01,4.605037072899170747e-01,9.484131921618957906e-01,4.329190049408773167e-01,2.613826552340849929e-01,2.012355755461853191e-01,7.345918201273040626e-01,8.542469451276659687e-01,6.777422929540281027e-01,2.486903095429471300e-01,7.030665656376089423e-01,3.070963463629671208e-01
6.871037515861213585e-01,5.441681770856341416e-01,6.303063912636180932e-01,5.179937069143267792e-01,7.242880071169899292e-02,1.986466775484441172e-02,5.335752174160951489e-01,4.829058164656937491e-01,4.702429653355004735e-01,7.207701870495498708e-01,6.864085162380744176e-01,6.475173089794350467e-02,5.490769054344515343e-01,6.717191144234092581e-01,7.464354326586709609e-01,3.406827053189758203e-01,2.847217438811554535e-01,1.506536301502181541e-01,4.445132291748343789e-01,1.440851264634092077e-01,4.352028402686493047e-01,9.621879307949965376e-02,1.036853575416030182e-01,4.073851375059016622e-01,8.236615176538959471e-01,5.412364000903402417e-01,1.068268578112034906e-01,2.344189223583154069e-01,1.180391627712181757e-01,8.389740375888405932e-01,9.912029012205818557e-01,1.421081397300050231e-01,5.625323707623438585e-01,1.239226551539707177e-01,1.410650631520382614e-01,4.101012025871960676e-01,7.430532744385716093e-01,5.040666203173191917e-01,3.948019705044136796e-01,3.001325447079160602e-01,2.653160078305993874e-01,7.209545118844976619e-01,2.858115944172350265e-01,2.511553876342542679e-01,4.923949355687398111e-01,3.814244297542868090e-01,2.703292849975332812e-01,3.588310452660480321e-01,2.463666193302264107e-01,2.011794630891540203e-01,1.816087542078150818e-01,6.277286096007838045e-01,7.058230288806259800e-01,2.817792628736917049e-01,6.349426345639727076e-01,4.471900803022150761e-01,3.982490221496088889e-01,8.822528019285913459e-02,3.917415461178895830e-01,7.157711768161280075e-01,9.330831429653341225e-02,2.557898677076778648e-01,2.432444744772765954e-02,9.341073504499287639e-01,5.758573220713290031e-01,4.314059963830959576e-01,8.062253142032848041e-01,4.211132982722355367e-01,7.146034449213056750e-01,9.828467094473374299e-01,8.057307953263791456e-01,1.917271475331023822e-01,2.944590848887911338e-01,8.613002930129484147e-01,6.068330003348492152e-01,6.460155688621325165e-01,5.018477335476997370e-01,2.500377961368088764e-01,1.136128131627863747e-01,2.560691538230681630e-01,7.584838048641890929e-01,4.081053364542214235e-01,9.356694970505882170e-01,8.804760876119144264e-03,1.376241784927674239e-01,3.877676537164382875e-01,6.243209511117693289e-01,6.106652871916606884e-02,1.770951606929849209e-01,7.384238769040374351e-03,6.970879525019367806e-01,6.587925505404318427e-01,9.824759812902676970e-01,4.879005094628025008e-01,4.742888863269387745e-01,3.589361074619500380e-01,5.967649149347946658e-01,3.193772556180103361e-01,9.436654427360735564e-01,5.005587795017407693e-02
9.898308862736784342e-01,7.629438386310124498e-01,5.677353485574417880e-01,2.254828405947379988e-01,8.533249269943095072e-01,3.976875492970453063e-01,7.001987819015111914e-01,6.334404841949629050e-01,3.633969406367224542e-01,7.436728825089107264e-01,9.094724224032899595e-01,7.150488753191217572e-01,2.866047431584652916e-01,5.480895000150557417e-01,3.261589443541521582e-01,8.916601817288359877e-01,7.833122314054765667e-01,4.917428020683135559e-01,1.083099754835751272e-01,1.510236367051666084e-01,4.592502186156822708e-01,9.225058691122333121e-01,3.746870656249702281e-01,8.096366536451250484e-01,9.068144412606810034e-01,1.820086975975186983e-01,5.594507935389123610e-01,9.370876114622568309e-01,6.529226909440070115e-01,5.144592283220499329e-01,2.761912473326666451e-02,4.102525186558693138e-01,9.223826199204157028e-01,4.910404057188650917e-01,5.871449185225101619e-01,7.227072825796180267e-01,8.584154592455328636e-02,3.726932267848975799e-01,7.207137857874335030e-02,8.124327254717763624e-01,6.037457682407231241e-01,8.848950132020049208e-01,8.806936086744110437e-01,7.591391699287806105e-01,9.035331211025972031e-01,5.040315373743678995e-01,9.777658016529275908e-01,1.322692517565834391e-01,5.994709204810186876e-01,7.461481117163044630e-01,8.036580931014781770e-01,8.146112201844324385e-02,9.244378540957307600e-01,5.048708665972928555e-01,6.591124314327144740e-01,4.834551398760535967e-01,6.592460403755854292e-01,4.833220779900538888e-01,2.785841585067126980e-01,6.073098962933032308e-01,5.310165660942361976e-01,5.744725516875190952e-01,7.699864993773527511e-01,1.864079729889837056e-01,1.104178559755062405e-01,7.456647935987070763e-02,6.581891213308296296e-01,7.325969943614704105e-01,7.508522076211640028e-01,8.729946847546984356e-01,8.419343188565273639e-01,9.503822626183285882e-01,4.184774992609979760e-01,9.257445351468320816e-01,7.350556407567265804e-01,4.451510814681360895e-01,4.673558628355659605e-01,7.283685777412949314e-01,1.209490774470790564e-01,6.186900076031666140e-01,9.713959822688281731e-01,6.069032407849598298e-01,3.516547620122656426e-04,1.322601403850938162e-01,5.122790822557142798e-01,6.968941757006880122e-01,7.317918507293504904e-01,7.172492194291179013e-01,8.946331420711446381e-01,6.264439438409530325e-02,5.552602131129191765e-01,4.498435327715987198e-01,2.805485094249996481e-01,3.652357918240126677e-01,8.223519034937268879e-01,2.575687916200856131e-01,5.282241028789586013e-01,3.732896703710190112e-01,4.759105238631988755e-04,4.048026864834504135e-01
1.008053583012341603e-01,9.239078940156854047e-01,6.555283939557715600e-01,7.646888280404103844e-01,2.683681705575675647e-01,6.293168306743490703e-02,3.312706756088497073e-01,6.795484786631449392e-01,1.711296164048456969e-01,1.795265418542135727e-03,5.723993101334011735e-01,8.463553070448740501e-01,5.199176814363926091e-02,3.386227295961546924e-01,7.622392291901940453e-01,6.325008889319497785e-01,9.344591621778742807e-01,9.422024193427803729e-01,4.317769650903978684e-01,7.891259792662740358e-01,5.273537644914301215e-01,8.911997538174526445e-01,3.674112194818488497e-01,3.402721141002162941e-01,1.732864282679147383e-01,7.517155712503027498e-01,9.497421150826400593e-01,1.508149615648138875e-01,5.289451300632925790e-01,3.849358889232349368e-01,3.878707742048860263e-01,3.825109297524743601e-01,2.683067880988992959e-01,5.160112771265102927e-01,3.796768803800179004e-01,2.868623539972912084e-01,9.384249559434398869e-01,8.785314979778158229e-01,2.661057429233602001e-01,7.319580180764966304e-01,4.178195285196425468e-01,2.867276777407145039e-01,9.739049000294354164e-01,3.383850893282667194e-01,7.128924398340771296e-01,5.714477987036553630e-01,3.683755704730262703e-02,7.798335883292295545e-01,1.029301687748677141e-01,9.683913307365321632e-02,9.670708664556199041e-01,8.744613471428290818e-01,5.532044230224157921e-01,2.037105302783299710e-01,9.103030419216977531e-01,2.535900312329602002e-01,9.235250332241228266e-01,2.745884978134044418e-01,6.475194035374970403e-01,7.787780856268307073e-01,7.517603148991137685e-01,1.400746032501450911e-01,9.711094143793417288e-01,5.535538069590566490e-01,6.940038072728471619e-02,1.266141255791529696e-01,6.229125006645389595e-01,4.971413861220314034e-01,6.205042932384658982e-01,9.220684889081937063e-01,7.799088255265680392e-01,4.190223799053784948e-01,4.927604736813987474e-01,6.987536410015310340e-01,3.796769302083516928e-01,7.641613043328153720e-01,2.210718504988701261e-01,7.793768452321748752e-01,6.047790081266501971e-01,2.187799824100843393e-01,8.925712032407243646e-01,1.592002755874489806e-01,4.386616905187928905e-01,5.715573797102789788e-01,9.763323898839539883e-01,9.708636975621223186e-01,9.590623287125371599e-01,3.432499655453600251e-01,6.317799344859740263e-01,7.081703991737544612e-01,8.830058075356516101e-01,3.914809098835235757e-01,9.557003064071998288e-01,9.690729775644302268e-01,1.942305781991153779e-01,5.823787671258029430e-01,3.421211816775153736e-01,5.965191417602797586e-01,1.161311980746304595e-01,5.762764507252604584e-01
5.518949809742346169e-02,4.718192609183229358e-01,4.648183183993188639e-01,3.542061660639532761e-01,4.134713052676366463e-01,1.479717029845933896e-01,2.185311205749517205e-01,2.838893385079869214e-01,8.385020268123994924e-01,9.977379693549429662e-01,2.640917382125053114e-01,1.529352073142355994e-01,2.594213464840219308e-01,7.340754065178745069e-01,8.577205667920880794e-01,9.896444196125061543e-01,3.658498601875348477e-01,5.471502541340941272e-01,3.155842024650853395e-01,4.869295662688857274e-01,3.346246611902977675e-01,8.460330808320684071e-01,6.359063912303525301e-01,1.891488984806559692e-01,3.537084705076659619e-01,1.363827675857107735e-01,1.824673225055042369e-01,4.757367972388469868e-01,7.677143531041737967e-01,6.833945772568208454e-01,9.029707738053971422e-02,2.233580157919790032e-01,9.678074911658163249e-02,3.721400505842857864e-01,6.636221433240769851e-01,9.411967748919224386e-01,9.356385625151845131e-01,7.762358745183619568e-01,8.576401767999682901e-01,5.668636995016240743e-02,9.630011007733397799e-01,8.771442260529521695e-01,9.673810178535285909e-01,3.085378427296116000e-01,5.479476644107208472e-01,3.465796130781647610e-01,9.353431951815915912e-01,6.178115801998188550e-01,6.353089667799876050e-01,9.668289989623821690e-01,8.052981646962121820e-01,1.262876827181808048e-01,9.596578439403906646e-01,5.673901663679229435e-01,4.541500114329578563e-01,8.174597140921031624e-01,5.446777634851815986e-01,3.132807310741158036e-01,6.963108100309126636e-01,1.875587371034533879e-01,3.863588425976578478e-01,9.126860118392053911e-01,6.197277743772466874e-02,3.787908443532986835e-01,3.879966028352561658e-01,7.676637605761351679e-01,5.720157410615924753e-01,3.334334188540104549e-01,9.089909515764900139e-01,8.865674367436848780e-02,1.232975344234995552e-01,4.812800695346435287e-01,2.308101682220962125e-01,4.942752671580197266e-02,9.875842235168497130e-01,5.511447955047852343e-01,2.189319426454179318e-01,5.785782824068727015e-01,2.981047611698384170e-01,5.482628937226368127e-01,6.473973128644451291e-01,9.636616096367485174e-01,6.764267421239785749e-01,6.854820916106963979e-01,4.266843616128683792e-01,5.740760648475062844e-01,4.415817396477957901e-01,6.094661781963460756e-01,7.893393430103103903e-01,4.166201406849660005e-01,7.907591902356241320e-01,6.104281438646170788e-01,4.465298636884705852e-01,5.411703924431209289e-01,4.006644317512895181e-01,7.104928976139857077e-01,9.765286469121926549e-01,2.183520451342695345e-01,7.661839504332670359e-01,3.820591486463870146e-01
4.138816033444310261e-01,4.666590410672407652e-01,7.566706091166749415e-01,7.885798548060273250e-01,3.876193804632311890e-01,7.022052312084503534e-02,3.833115252027253783e-01,3.627526432913557031e-01,3.346097018666160938e-01,2.685440987098156596e-01,2.715156711525431588e-01,5.522589514107166808e-01,2.116442186732467867e-01,6.880052034518364668e-01,5.171817237019881164e-01,8.784672068516685695e-02,2.448150513462425959e-01,3.699672406439118433e-01,7.477456341190984457e-01,3.450028976132941683e-01,7.863648887306575741e-01,1.760296348037452274e-01,6.165186398439505000e-01,3.059741214715754332e-01,1.505373595013917987e-01,4.340873607259846390e-01,1.916585430431475556e-01,9.599719115199264463e-01,2.442916672521404653e-01,2.313988858860764886e-01,1.085252980759502384e-01,6.546034638178124254e-01,2.111523321779505968e-01,8.468396566108215007e-01,7.946646541824489152e-01,9.251244645582926696e-01,9.738975637168226784e-01,6.132717171217356711e-01,1.405536866387060435e-01,2.191603924269157622e-01,7.293688793992526564e-01,7.477205840621726773e-01,9.769584226937010341e-01,7.149499008744881756e-01,3.260265337878364145e-01,4.618062668264365511e-01,9.080205727014756256e-02,6.437629827684563377e-01,5.261320635117316957e-02,5.074169976974015617e-01,8.264628803322434658e-01,8.693314966323850701e-02,2.824047161798086680e-01,8.131720833439908258e-01,2.017613379592086975e-02,4.010823033206900590e-02,3.164960852901800292e-01,9.435219416157971661e-01,8.337902189200426806e-01,3.785395636429385036e-01,7.843422408833181647e-01,7.808964106960500917e-01,7.985247809614571812e-01,2.755531089193195005e-01,9.038147396832381109e-01,2.606898085290176859e-02,8.627259695035592868e-01,9.228121379979155048e-01,3.424714278776795906e-01,6.422094312379080794e-01,2.373113540032785185e-01,9.490469793686158173e-01,1.531440679105199321e-01,5.182059514610745099e-01,6.640215552368289309e-01,4.294436115937777521e-01,6.592742884848256102e-01,7.443727929388038733e-01,7.265884492382135296e-02,5.434435409172475584e-01,7.398915966901770114e-01,1.845253217894562425e-01,8.699455677567345946e-01,6.858653931826201866e-01,4.454966333062984063e-01,5.739071954429734168e-01,3.870152472734837978e-01,7.350130883747408861e-01,4.218176207043803361e-01,3.788115546929173849e-01,8.192151771182456521e-01,2.135688671868537503e-01,3.674254368863746345e-01,4.759491484449106524e-01,2.843717731976338481e-01,7.260697637990437547e-01,7.063424918615146542e-01,6.821173855844259171e-01,6.530045786546101461e-01,6.974536107569357934e-01
3.582610313232780230e-01,9.797512134959562857e-01,9.494131561156116117e-02,6.811424521181944636e-01,4.718461065181367431e-01,1.069420093521737947e-01,6.229764233176656729e-01,7.017402154350262933e-01,7.452205109186842424e-01,5.225339347873214635e-01,6.918409053768197481e-01,5.388386781058643882e-01,7.133301494629190609e-01,5.954619368308797789e-01,3.107231283106796083e-01,5.821594542778422143e-01,5.042303883724860158e-01,9.677998239540114289e-01,1.934998027593665126e-01,1.389997834640079866e-01,5.121872172445474103e-02,3.409848905740289204e-01,2.096840129361610128e-01,5.361458587837568679e-01,7.127029233558221932e-01,2.137628626661898235e-01,1.934334379607358656e-01,5.596842193967571655e-01,7.823003181492068636e-01,6.401537176272379392e-01,5.692204408277650174e-01,5.903788672940932791e-01,6.428340630594073790e-01,3.521382961780838983e-02,9.954469565520639440e-01,5.342111707613125260e-01,6.450966877119597154e-01,7.292033559937611820e-01,7.373183703149072121e-01,5.951260691806923298e-01,5.574387197428877228e-01,5.588019685577492179e-01,4.321193291283318416e-01,5.314875705385110338e-01,1.757817861259842740e-01,1.714817199911522483e-02,5.425657088168404085e-01,5.914493128467983585e-01,4.538990852846198631e-01,7.467360295875933307e-01,7.079081722401013854e-01,3.211108720197036748e-01,6.962105933251094836e-02,6.297016656762899345e-01,9.742810160655490659e-02,7.917609629353866696e-01,4.904874187274513853e-01,7.005241516132894031e-01,4.781422390718982340e-01,8.866382473680136656e-01,7.302435954163453147e-01,1.012469997266185473e-02,7.938679931899055298e-01,2.587312150927704169e-01,6.425238973793857555e-01,6.721846266753412902e-01,5.503108865224872748e-01,5.281095480973130307e-02,5.339272988551025945e-01,8.579839970465613641e-01,4.268886134690585976e-01,9.942573152459622809e-01,4.695225607992384864e-01,3.054334150722434194e-01,4.235927289402041662e-01,2.951233484507728155e-01,1.851930264220469358e-01,2.287132159694815758e-01,3.150272679796124464e-01,6.787009966258911176e-01,6.740972658834931686e-01,2.939221942046238434e-01,1.190017351424885739e-01,3.877114434859550984e-01,1.446753422100521824e-01,4.421994732428702335e-02,2.347933492236012887e-01,1.185315528987598288e-01,4.359587895649292832e-01,1.852020733271828590e-01,7.803214425581594949e-02,1.367670213431800841e-01,8.400736354364887193e-01,2.984364900158652523e-01,3.869463567513704572e-01,2.434694764932826549e-01,8.631391897565299232e-02,6.391500918959335253e-01,7.404974326274949004e-01,9.227738952776308734e-01
5.643065619010015910e-01,3.948227663333963022e-01,5.659064888632330259e-01,1.827390744381058862e-01,3.915515328191082611e-01,4.601843727902840131e-01,2.827984881492686675e-01,6.512680710683705909e-01,5.314290398166459095e-01,8.360368216581381962e-01,9.020452736174611186e-01,4.422149897123568429e-01,6.726420401768931079e-01,4.368687773828594523e-02,5.385444089399764600e-01,2.046578019055712572e-01,6.954097822417734109e-01,6.747883370650457069e-01,5.653510044128062795e-03,8.696447424420366001e-01,6.156606997182003660e-01,7.715050914196205367e-01,3.528190284662645615e-01,4.111735389510307037e-01,4.557923809553554584e-01,3.279821933854981664e-01,2.249449623794577136e-01,1.539087079963687987e-01,1.748861280419027331e-01,1.170761137200460045e-02,5.864704001408380662e-01,6.005752019013282927e-01,1.209971790528765467e-01,2.306587799468098332e-01,7.190863817232548971e-01,9.497990416398089941e-01,3.784713085101892860e-01,3.072362192954650739e-01,4.694674064571329186e-01,4.085880821953171704e-01,3.377221775421663796e-01,5.577266159349197894e-01,7.143763908068844204e-01,4.315173252858193198e-01,2.841646342013904869e-01,6.012737793827971355e-01,1.907165500612925113e-01,6.173692508861964301e-01,8.189640535275570787e-01,3.204853472562974037e-02,3.249736429980349950e-01,4.005429156075420716e-01,6.754938020656519049e-01,2.609262996869715634e-01,9.504451854391101628e-01,6.823547441141284420e-01,6.338436072481361538e-01,1.470138809778505085e-01,8.840296018224524932e-01,9.008220995263959141e-01,3.969496489772053049e-01,5.522402544173400374e-01,4.719325234908943179e-01,8.139950839125723592e-01,1.380398684201442627e-01,9.127975122115379314e-01,3.297588927626534661e-01,9.103169297291283657e-01,8.394165514028677499e-01,3.094155821005433182e-01,4.316375100214427940e-01,3.120045079079800665e-01,5.326385886459720220e-01,6.901141079674748546e-01,6.889201160025850701e-01,7.800994152547828797e-01,6.093009423961848192e-03,6.809345886993164454e-01,4.786235498647707365e-01,9.336929351141798339e-02,5.094260615643576573e-01,9.509605111029144631e-01,8.094987328132645654e-01,3.256168803310388604e-02,4.517826047189654748e-01,1.149398268148020819e-01,1.177330868887213056e-01,3.545169000003211002e-01,6.405625922785109783e-01,2.513668611970536482e-01,1.854634300774704592e-02,4.665917800518712966e-01,4.534191119200468023e-01,3.474454545792559079e-01,2.917575786268722382e-04,6.624295731759868300e-01,2.370637631651519861e-01,7.227329567740953253e-01,6.046077626845569597e-02,1.878986909316104903e-01
9.216948767425744427e-01,8.734386208371948124e-01,1.034162456197307289e-01,7.356086739022260623e-02,2.899657198069967023e-01,9.596930442604379996e-01,8.765301753623443437e-01,4.725870586341718305e-02,4.825888538654277138e-01,5.796977441353765581e-01,7.697336718550842338e-01,1.478360685688761000e-01,1.964626058028872135e-01,7.220553591169088792e-01,1.034738818071012645e-01,1.263847911090414389e-01,7.839800232886615650e-01,3.660280109391762515e-01,1.130706115138954138e-01,2.126878067972660658e-01,9.380014780155598864e-01,6.924235124125202034e-01,1.828819290661776176e-01,4.664653166309851162e-02,8.705396885864200573e-01,8.908664939035028096e-01,4.398837800685722055e-01,8.205368150695118157e-01,9.740682085306295868e-02,7.033613480606574209e-01,6.735204434915055272e-01,1.375240612871336809e-01,6.765974921197388525e-01,8.289066693817697118e-01,7.020408367145057893e-01,5.586709281334734101e-02,7.816883596292729663e-01,8.244767876871726964e-01,4.839079587422168149e-02,5.131351255438071357e-01,9.328554894882014059e-01,8.128348586106293183e-01,6.921874129880769555e-01,6.426110027920760581e-01,3.512545951210546136e-01,3.745032520192542735e-01,5.852971949553184006e-01,3.182867544192835574e-03,3.604318136009334594e-01,4.822125221046957844e-01,5.482926131670381453e-01,7.579170968213461146e-01,7.296744294324886138e-01,1.949509802347043630e-01,6.300153741069600688e-01,1.525450498451039749e-01,6.551998418577150707e-01,4.066491409373951260e-02,1.556504456327384434e-01,5.208042853752080648e-01,7.259228003455631129e-02,8.010751073686361856e-01,9.880027085004433607e-01,5.410129816035185168e-01,8.253723833811821287e-01,1.357477528764673425e-01,5.274164672126252507e-01,9.631650349165076230e-01,9.677505023884015456e-01,2.272185887303914686e-01,2.902141846394845626e-02,3.535981956401637039e-01,7.385120191406934209e-01,3.957952312050645460e-01,6.314525311120934292e-01,7.740921838140245592e-01,2.086098005750891549e-02,4.988389625350050371e-01,5.960623379437371971e-01,9.610296258644224210e-01,2.366446042085570411e-01,7.185049254447779532e-01,7.055802610290686783e-01,5.345649794117157683e-01,4.627773347325500053e-01,1.833136789490309448e-01,4.385191818468867631e-01,1.190308866055785897e-01,5.228042735840520150e-01,6.445263470190901733e-01,9.438599717036306735e-01,6.452998123731744640e-01,3.642100758113854253e-01,5.774866833320975168e-01,9.891013001051257580e-01,9.401119758987275254e-01,8.548163443216750812e-01,4.276304788832872017e-01,1.427931231471978313e-01,1.518301160653297011e-01
9.209487678344776551e-01,6.663787629674134960e-01,6.222116636386832988e-01,2.563476759275435946e-01,4.102130237614559638e-01,1.891316832958468419e-01,7.591272131318755889e-01,9.743926476355597721e-01,7.881685429632748763e-01,7.683177073982729866e-01,1.247136691818523380e-01,4.650892405787860895e-01,3.995916575761619960e-01,4.836970393706769844e-01,5.036776657828435644e-01,1.800383987851900125e-01,3.526219255698882504e-01,8.220618588505651525e-01,8.669745506943488111e-01,1.426974511374785592e-01,9.617466553936805385e-01,3.947409861014111732e-01,9.360537823300071336e-01,7.630816515072860184e-01,1.520711466615412011e-01,7.822348254369034803e-01,2.686919203967892411e-01,3.681660486010764899e-01,8.870149191214365958e-01,6.822840036916091311e-01,9.915156188380682689e-01,5.263511800621856196e-02,3.553050926873246862e-02,3.275424471468088017e-01,7.147018735991946814e-01,7.626073791556072790e-01,4.526377198832853832e-01,8.979824051060668610e-01,2.091621516314835505e-01,5.746481862104328986e-01,9.135311702784055798e-01,7.291256859310107918e-01,7.269869070546461920e-01,5.011406113025441700e-01,6.527447158964690965e-01,4.384100784785417426e-01,7.761688757030019703e-01,9.447663243671671207e-01,6.958815600353577269e-01,1.492501998405066921e-01,3.195192002408313581e-01,2.245016965890168636e-01,4.993588787071765456e-01,3.618796032663902373e-01,1.371693359421464198e-01,2.571430547058587424e-01,7.355105963344489295e-01,7.015469526746995754e-01,1.840330277812461945e-01,5.582610973590527159e-01,1.591479975641546529e-01,9.508055042251052358e-01,3.197686215604917948e-01,1.636542539403951224e-01,2.406699382854537994e-03,5.584955003778628857e-01,6.742561978486342200e-01,4.978524635818726285e-02,3.574307326552664810e-01,2.499004311081840513e-01,7.569706154762118056e-01,1.175796235529733558e-01,1.636610709406017827e-01,3.685187611964571008e-01,6.764455111161958856e-01,4.807548276525288600e-01,5.717034765772998073e-01,5.590393137207132490e-01,7.589153400295197693e-01,2.377909057073503973e-01,2.957280724277143724e-01,6.894972966889767463e-02,6.744095551573425773e-01,7.096730650676286167e-02,5.735113632184307697e-01,1.322533065598310298e-01,6.951862952833250953e-01,4.293848584151993553e-01,2.044007570120581763e-01,4.448561075698769240e-01,4.146100842402284936e-01,2.093124873689149457e-01,9.494205662412205093e-01,1.073203306303646132e-01,1.248741030167944688e-01,2.988677210350160207e-01,7.924855624232675089e-01,8.845636455166943080e-01,4.645135024608894048e-01,2.078841309262059456e-01
